urls
https://patents.google.com/patent/US20200143931A1/en?assignee=%22pear+therapeutics%22&oq=%22pear+therapeutics%22
https://patents.google.com/patent/USD880498S1/en?assignee=%22pear+therapeutics%22&oq=%22pear+therapeutics%22
https://patents.google.com/patent/WO2019074996A1/en?assignee=%22pear+therapeutics%22&oq=%22pear+therapeutics%22
https://patents.google.com/patent/US5217379A/en?assignee=%22digital+therapeutics%22&oq=%22digital+therapeutics%22
https://patents.google.com/patent/US20200075136A1/en?q=%22digital+health%22&country=US&sort=new
https://patents.google.com/patent/WO2019168956A1/en?assignee=verana+health&oq=verana+health
https://patents.google.com/patent/US10319477B1/en?assignee=Virta+Health&oq=Virta+Health
https://patents.google.com/patent/US20180180633A1/en?assignee=Virta+Health&oq=Virta+Health
https://patents.google.com/patent/US20170076053A1/en?assignee=welldoc&oq=welldoc
https://patents.google.com/patent/US10672509B2/en?assignee=welldoc&oq=welldoc
https://patents.google.com/patent/US10152675B2/en?assignee=welldoc&oq=welldoc
https://patents.google.com/patent/US10176893B2/en?assignee=welldoc&oq=welldoc
https://patents.google.com/patent/US20070288266A1/en?assignee=welldoc&oq=welldoc
https://patents.google.com/patent/US20180166163A1/en?assignee=welldoc&country=US
https://patents.google.com/patent/US20130110551A1/en?assignee=welldoc&country=US
https://patents.google.com/patent/US20170329917A1/en?assignee=welldoc&country=US
https://patents.google.com/patent/WO2019161050A1/en?oq=WO+2019%2f161050+A1
https://patents.google.com/patent/WO2020212948A1/en?oq=WO2020212948A1
https://patents.google.com/patent/WO2020212952A1/en?oq=WO2020212952A1
https://patents.google.com/patent/WO2020212951A1/en?oq=WO2020212951A1
https://patents.google.com/patent/US20200147038A1/en?oq=+WO+2018%2f195455+A1
https://patents.google.com/patent/WO2020212948A1/en?oq=WO2020212948A1
https://patents.google.com/patent/WO2019079742A1/en?q=CL%3dpsilocybin&country=WO&num=100
